id,first_name,second_name,web_name,status,news,now_cost,selected_by_percent,form,event_points,cost_change_event,transfers_in_event,transfers_out_event,value_form,value_season,ep_next,ep_this,total_points,minutes,goals_scored,assists,clean_sheets,goals_conceded,own_goals,penalties_saved,penalties_missed,yellow_cards,red_cards,saves,starts,bonus,bps,transfers_in,transfers_out,dreamteam_count,expected_goals,expected_assists,expected_goal_involvements,expected_goals_conceded,influence,creativity,threat,ict_index
522,Ryan,Yates,Yates,a,,4.8,0.1,0.3,0,0,391,741,0.1,0.6,-0.2,0.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,225,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
715,John Victor,Maciel Furtado,John,a,,4.0,0.4,0.0,0,0,1499,2744,0.0,0.0,-0.5,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,337,579,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
630,Tom,King,King,a,,4.0,1.2,0.0,0,0,489,4422,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,124,1141,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
335,Josh,King,King,a,,4.5,4.0,1.0,1,0,47941,35784,0.2,2.0,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15996,12483,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
536,Leo Fuhr,Hjelde,Hjelde,i,Achilles injury - Unknown return date,4.0,0.0,0.0,0,0,24,25,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,8,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
683,Omar,Alderete,Alderete,a,,4.1,6.0,10.0,17,1,400155,13853,2.4,9.5,9.5,9.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,118614,5535,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
639,Bastien,Meupiyou Menadjou,Meupiyou,u,On loan to FC Alverca,4.0,0.0,0.0,0,0,0,33,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
643,André,Trindade da Costa Neto,André,a,,5.4,0.1,2.3,5,0,375,370,0.4,2.6,2.3,2.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,128,104,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,David,Raya Martín,Raya,a,,5.6,27.0,3.3,2,0,249024,69748,0.6,5.0,3.8,3.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,102718,19477,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,Gabriel,dos Santos Magalhães,Gabriel,d,Knock - 75% chance of playing,6.2,28.1,8.0,13,1,555459,57894,1.3,6.1,6.4,8.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,194579,30422,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
730,Brian,Brobbey,Brobbey,a,,5.5,0.1,0.7,1,0,877,1168,0.1,0.4,0.2,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,217,236,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
566,Brandon,Austin,Austin,a,,4.0,0.2,0.0,0,0,238,888,0.0,0.0,0.5,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76,251,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
